iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2022-04-22,16830469,75414,88245.429,22024,151,162.143,328046.168,1469.91,1720.01,429.274,2.943,3.16,0.6,833,16.236,,,,,5307,103.44,44003040,235017,857.672,4.581,191331,3.729,0.4612,2.2,people tested,121926285,45027646,44542769,33872167,156261,65393,237.65,87.76,86.82,66.02,1275,1333,0.003,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-23,16895194,64725,84206,22133,109,148.714,329307.736,1261.568,1641.277,431.399,2.125,2.899,0.61,738,14.385,,,,,5035,98.138,44180842,177802,861.138,3.466,185641,3.618,0.4536,2.2,people tested,121967048,45028975,44544082,33910293,40763,67296,237.73,87.77,86.82,66.1,1312,1268,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-24,16929564,34370,82295.571,22243,110,145.571,329977.649,669.913,1604.04,433.543,2.144,2.837,0.62,726,14.151,,,,,4916,95.819,44272613,91771,862.927,1.789,182797,3.563,0.4502,2.2,people tested,121967632,45028994,44544107,33910833,584,67330,237.73,87.77,86.82,66.1,1312,1268,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-25,17009865,80301,76846.429,22243,0,127,331542.813,1565.163,1497.83,433.543,0,2.475,0.59,668,13.02,,,,,4722,92.037,44351169,78556,864.458,1.531,179874,3.506,0.4272,2.3,people tested,122177975,45029876,44545339,34119064,210343,88511,238.14,87.77,86.82,66.5,1725,1279,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-26,17086626,76761,71915.143,22466,223,135.143,333038.977,1496.165,1401.713,437.889,4.347,2.634,0.54,613,11.948,,,634,12.357,4592,89.504,44618705,267536,869.672,5.215,172873,3.37,0.416,2.4,people tested,122402810,45030780,44546382,34341954,224835,111483,238.58,87.77,86.83,66.94,2173,1307,0.003,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-27,17086626,0,58940.143,22466,0,114.143,333038.977,0,1148.815,437.889,0,2.225,0.48,546,10.642,,,,,4428,86.307,44793794,175089,873.085,3.413,168771,3.29,0.3492,2.9,people tested,122633502,45031838,44547517,34570463,230692,133682,239.03,87.77,86.83,67.38,2606,1308,0.003,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-28,17194616,107990,62794.429,22724,258,121.571,335143.833,2104.856,1223.939,442.918,5.029,2.37,0.73,552,10.759,,,,,4384,85.449,44913572,119778,875.42,2.335,163650,3.19,0.3837,2.6,people tested,122845765,45032916,44548876,34780294,212263,153677,239.44,87.77,86.83,67.79,2995,1298,0.003,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-29,17237878,43262,58201.286,22794,70,110,335987.061,843.229,1134.413,444.283,1.364,2.144,0.64,526,10.252,,,,,4168,81.239,45113939,200367,879.325,3.905,158700,3.093,0.3667,2.7,people tested,123240829,45035821,44552134,35169200,395064,187792,240.21,87.78,86.84,68.55,3660,1168,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-04-30,17275649,37771,54350.714,22875,81,106,336723.264,736.202,1059.361,445.861,1.579,2.066,0.61,490,9.551,,,,,3849,75.022,45263092,149153,882.232,2.907,154607,3.013,0.3515,2.8,people tested,123324381,45037085,44553261,35250361,83552,193905,240.37,87.78,86.84,68.71,3779,1159,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-01,17295733,20084,52309.857,22958,83,102.143,337114.725,391.461,1019.582,447.479,1.618,1.991,0.61,493,9.609,,,,,3586,69.895,45339308,76216,883.718,1.486,152385,2.97,0.3433,2.9,people tested,123325574,45037095,44553276,35251529,1193,193992,240.38,87.78,86.84,68.71,3781,1157,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-02,17346753,51020,48126.857,23007,49,109.143,338109.167,994.441,938.051,448.434,0.955,2.127,0.6,461,8.985,,,,,3469,67.615,45396784,57476,884.838,1.12,149374,2.911,0.3222,3.1,people tested,123492684,45037937,44554236,35416841,167110,187816,240.7,87.78,86.84,69.03,3661,1152,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-03,17395791,49038,44166.429,23079,72,87.571,339064.976,955.81,860.857,449.838,1.403,1.707,0.6,417,8.128,,,432,8.42,3251,63.366,45619050,222266,889.17,4.332,142906,2.785,0.3091,3.2,people tested,123674338,45038688,44555204,35596778,181654,181647,241.06,87.79,86.84,69.38,3541,1130,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-04,17438068,42277,50206,23158,79,98.857,339889.006,824.03,978.576,451.377,1.54,1.927,0.62,432,8.42,,,,,3074,59.916,45766210,147160,892.039,2.868,138917,2.708,0.3614,2.8,people tested,123836759,45039606,44556150,35757343,162421,171894,241.37,87.79,86.85,69.7,3350,1110,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-05,17464782,26714,38595.143,23206,48,68.857,340409.694,520.688,752.266,452.313,0.936,1.342,0.58,441,8.596,,,,,2932,57.148,45900110,133900,894.649,2.61,140934,2.747,0.2739,3.7,people tested,123840413,45039657,44556198,35760898,3654,142093,241.38,87.79,86.85,69.7,2770,963,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-06,17504334,39552,38065.143,23289,83,70.714,341180.611,770.916,741.936,453.931,1.618,1.378,0.69,423,8.245,,,,,2725,53.114,45958490,58380,895.786,1.138,120650,2.352,0.3155,3.2,people tested,124095280,45041647,44558780,36011199,254867,122064,241.88,87.79,86.85,70.19,2379,832,0.002,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-07,17544398,40064,38392.714,23360,71,69.286,341961.506,780.896,748.32,455.315,1.384,1.35,0.77,419,8.167,,,,,2708,52.782,46166769,208279,899.846,4.06,129097,2.516,0.2974,3.4,people tested,124145327,45042251,44559526,36059896,50047,117278,241.97,87.79,86.85,70.29,2286,738,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-08,17564999,20601,38466.571,23400,40,63.143,342363.045,401.538,749.76,456.094,0.78,1.231,0.79,423,8.245,,,,,2694,52.509,46238663,71894,901.247,1.401,128479,2.504,0.2994,3.3,people tested,124145968,45042264,44559533,36060517,641,117199,241.98,87.79,86.85,70.29,2284,738,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-09,17614895,49896,38306,23462,62,65,343335.578,972.533,746.63,457.303,1.208,1.267,0.8,421,8.206,,,,,2752,53.64,46298470,59807,902.413,1.166,128812,2.511,0.2974,3.4,people tested,124253588,45042981,44560428,36166533,107620,108701,242.19,87.79,86.85,70.49,2119,721,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-10,17658794,43899,37571.857,23491,29,58.857,344191.222,855.645,732.321,457.868,0.565,1.147,0.77,398,7.758,,,312,6.081,2722,53.055,46526777,228307,906.863,4.45,129675,2.528,0.2897,3.5,people tested,124381089,45043591,44561255,36292598,127501,100964,242.43,87.8,86.86,70.74,1968,700,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-11,17694677,35883,36658.429,23554,63,56.571,344890.625,699.403,714.517,459.096,1.228,1.103,0.75,383,7.465,,,,,2671,52.061,46687629,160852,909.998,3.135,131631,2.566,0.2785,3.6,people tested,124488282,45044193,44562161,36398295,107193,93075,242.64,87.8,86.86,70.94,1814,655,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-12,17727086,32409,37472,23606,52,57.143,345522.316,631.691,730.375,460.109,1.014,1.114,0.71,354,6.9,,,,,2579,50.268,46793074,105445,912.054,2.055,127566,2.486,0.2937,3.4,people tested,124593094,45044907,44563091,36501465,104812,107526,242.85,87.8,86.86,71.15,2096,750,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-13,17756627,29541,36041.857,23661,55,53.143,346098.106,575.79,702.499,461.181,1.072,1.036,0.71,347,6.763,,,,,2660,51.847,46979218,186144,915.682,3.628,145818,2.842,0.2472,4,people tested,124756880,45046389,44565061,36661803,163786,94514,243.17,87.8,86.86,71.46,1842,677,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-14,17782061,25434,33951.857,23709,48,49.857,346593.845,495.739,661.763,462.117,0.936,0.972,0.71,341,6.647,,,,,2563,49.956,47117773,138555,918.382,2.701,135858,2.648,0.2499,4,people tested,124793755,45047094,44565801,36697234,36875,92633,243.24,87.8,86.86,71.53,1806,692,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-15,17795357,13296,32908.286,23744,35,49.143,346853,259.155,641.422,462.799,0.682,0.958,0.72,338,6.588,,,,,2457,47.89,47184201,66428,919.677,1.295,135077,2.633,0.2436,4.1,people tested,124794247,45047103,44565808,36697710,492,92611,243.24,87.8,86.86,71.53,1805,691,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-16,17830429,35072,30790.571,23771,27,44.143,347536.596,683.596,600.145,463.325,0.526,0.86,0.74,345,6.724,,,,,2316,45.142,47236427,52226,920.695,1.018,133994,2.612,0.2298,4.4,people tested,124857980,45047677,44566569,36760112,63733,86342,243.36,87.8,86.87,71.65,1683,671,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-17,17861744,31315,28992.857,23802,31,44.429,348146.963,610.367,565.106,463.93,0.604,0.866,0.74,333,6.491,,,250,4.873,2178,42.452,47450817,214390,924.874,4.179,132006,2.573,0.2196,4.6,people tested,124934246,45048199,44567248,36835180,76266,79022,243.51,87.8,86.87,71.8,1540,658,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-18,17889849,28105,27881.714,23842,40,41.143,348694.763,547.8,543.448,464.709,0.78,0.802,0.75,313,6.101,,,,,1999,38.963,47608640,157823,927.95,3.076,131573,2.565,0.2119,4.7,people tested,124998623,45048733,44568010,36898271,64377,72906,243.64,87.81,86.87,71.92,1421,649,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-19,17914957,25108,26838.714,23885,43,39.857,349184.149,489.385,523.119,465.547,0.838,0.777,0.72,274,5.341,,,,,1842,35.903,47704479,95839,929.818,1.868,130201,2.538,0.2061,4.9,people tested,125059814,45049238,44568857,36958114,61191,66674,243.76,87.81,86.87,72.04,1300,619,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-20,17938399,23442,25967.429,23911,26,35.714,349641.062,456.913,506.137,466.054,0.507,0.696,0.72,251,4.892,,,,,1716,33.447,47890159,185680,933.437,3.619,130134,2.536,0.1995,5,people tested,125164761,45050386,44570771,37060004,104947,58269,243.96,87.81,86.87,72.23,1136,571,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-21,17957697,19298,25090.857,23965,54,36.571,350017.203,376.141,489.051,467.107,1.053,0.713,0.72,235,4.58,,,,,1653,32.219,48027113,136954,936.106,2.669,129906,2.532,0.1931,5.2,people tested,125188943,45050915,44571544,37082887,24182,56455,244.01,87.81,86.88,72.28,1100,546,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-22,17967672,9975,24616.429,23987,22,34.714,350211.628,194.425,479.804,467.536,0.429,0.677,0.72,229,4.463,,,,,1543,30.075,48092063,64950,937.372,1.266,129695,2.528,0.1898,5.3,people tested,125189260,45050921,44571555,37083187,317,56430,244.01,87.81,86.88,72.28,1100,545,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-23,17993985,26313,23365.143,24006,19,33.571,350724.5,512.872,455.415,467.906,0.37,0.654,0.73,225,4.386,,,,,1510,29.432,48141811,49748,938.342,0.97,129341,2.521,0.1806,5.5,people tested,125231806,45051410,44572309,37124496,42546,53404,244.09,87.81,86.88,72.36,1041,533,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-24,18017923,23938,22311.286,24029,23,32.429,351191.08,466.581,434.874,468.354,0.448,0.632,0.71,232,4.522,,,188,3.664,1452,28.301,48345899,204088,942.32,3.978,127869,2.492,0.1745,5.7,people tested,125282502,45051826,44573005,37174083,50696,49751,244.19,87.81,86.88,72.46,970,518,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-25,18036720,18797,20981.571,24063,34,31.571,351557.457,366.376,408.956,469.017,0.663,0.615,0.69,237,4.619,,,,,1430,27.872,48495400,149501,945.234,2.914,126680,2.469,0.1656,6,people tested,125327740,45052342,44573960,37217856,45238,47017,244.28,87.81,86.88,72.54,916,516,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-26,18053287,16567,19761.429,24103,40,31.143,351880.367,322.911,385.174,469.797,0.78,0.607,0.65,243,4.736,,,,,1392,27.132,48578034,82634,946.845,1.611,124794,2.432,0.1584,6.3,people tested,125372341,45052944,44575842,37259982,44601,44647,244.37,87.81,86.88,72.62,870,529,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-27,18067669,14382,18467.143,24139,36,32.571,352160.69,280.323,359.947,470.498,0.702,0.635,0.64,207,4.035,,,,,1306,25.456,48749864,171830,950.194,3.349,122815,2.394,0.1504,6.7,people tested,125452673,45054203,44582470,37332436,80332,41130,244.52,87.82,86.9,72.77,802,545,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-28,18080323,12654,17518,24158,19,27.571,352407.332,246.642,341.447,470.869,0.37,0.537,0.64,196,3.82,,,,,1176,22.922,48873640,123776,952.606,2.413,120932,2.357,0.1449,6.9,people tested,125473158,45054723,44585501,37349370,20485,40602,244.56,87.82,86.9,72.8,791,544,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-29,18086462,6139,16970,24167,9,25.714,352526.988,119.657,330.766,471.044,0.175,0.501,0.65,188,3.664,,,,,1120,21.83,48925793,52153,953.623,1.017,119104,2.321,0.1425,7,people tested,125473452,45054730,44585524,37349634,294,40599,244.56,87.82,86.9,72.8,791,544,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-30,18103638,17176,15664.714,24176,9,24.286,352861.769,334.781,305.324,471.219,0.175,0.473,0.65,178,3.469,,,,,1082,21.089,48964720,38927,954.382,0.759,117558,2.291,0.1333,7.5,people tested,125506402,45055246,44587021,37380576,32950,39228,244.63,87.82,86.91,72.86,765,548,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-05-31,18119415,15777,14498.857,24197,21,24,353169.282,307.513,282.6,471.629,0.409,0.468,0.64,180,3.508,,,146,2.846,1019,19.862,49153063,188343,958.053,3.671,115309,2.248,0.1257,8,people tested,125540463,45055782,44588335,37412788,34061,36852,244.69,87.82,86.91,72.92,718,565,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-06-01,18129313,9898,13227.571,24212,15,21.286,353362.206,192.924,257.821,471.921,0.292,0.415,0.62,188,3.664,,,,,931,18.146,49300273,147210,960.922,2.869,114982,2.241,0.115,8.7,people tested,125543922,45055867,44588792,37415705,3459,30883,244.7,87.82,86.91,72.93,602,504,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-06-02,18141835,12522,12649.714,24229,17,18,353606.275,244.069,246.558,472.252,0.331,0.351,0.64,176,3.43,,,,,833,16.236,49340614,40341,961.708,0.786,108940,2.123,0.1161,8.6,people tested,125571522,45056354,44590577,37441037,27600,28454,244.75,87.82,86.91,72.98,555,487,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-06-03,18153851,12016,12311.714,24238,9,14.143,353840.481,234.206,239.97,472.428,0.175,0.276,,160,3.119,,,,,791,15.418,49519570,178956,965.196,3.488,109958,2.143,0.112,8.9,people tested,125623729,45057381,44596794,37486012,52207,24437,244.86,87.82,86.92,73.06,476,454,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-06-04,18163686,9835,11909,24258,20,14.286,354032.177,191.696,232.121,472.818,0.39,0.278,,141,2.748,,,,,759,14.794,49637050,117480,967.486,2.29,109059,2.126,0.1092,9.2,people tested,125637337,45057857,44599185,37496754,13608,23454,244.88,87.82,86.93,73.09,457,448,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-06-05,18168708,5022,11749.429,24279,21,16,354130.062,97.885,229.011,473.227,0.409,0.312,,136,2.651,,,,,763,14.872,,,,,,,,,,125637499,45057864,44599205,37496889,162,23435,244.88,87.82,86.93,73.09,457,448,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-06-06,18174880,6172,10177.429,24299,20,17.571,354250.362,120.3,198.37,473.617,0.39,0.342,,129,2.514,,,,,738,14.385,,,,,,,,,,125638478,45057902,44599355,37497680,979,18868,244.88,87.82,86.93,73.09,368,379,0.001,16.67,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2022-06-07,18188200,13320,9826.429,24305,6,15.429,354509.985,259.623,191.529,473.734,0.117,0.301,,117,2.28,,,103,2.008,670,13.059,,,,,,,,,,125658379,45058246,44600319,37516274,19901,16845,244.92,87.82,86.93,73.12,328,352,0.001,,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
JPN,Asia,Japan,2020-01-22,2,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-23,2,0,,,,,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-24,2,0,,,,,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-25,2,0,,,,,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-26,4,2,,,,,0.032,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-27,4,0,,,,,0.032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-28,7,3,0.714,,,,0.056,0.024,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-29,7,0,0.714,,,,0.056,0,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-30,11,4,1.286,,,,0.087,0.032,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-01-31,15,4,1.857,,,,0.119,0.032,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,-7817.8,-5.57,-5.57,-62.02102841
JPN,Asia,Japan,2020-02-01,20,5,2.571,,,,0.159,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-02-02,20,0,2.286,,,,0.159,0,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-02-03,20,0,2.286,,,,0.159,0,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-02-04,22,2,2.143,,,,0.175,0.016,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.44,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-02-05,23,1,2.286,,,,0.182,0.008,0.018,,,,,,,,,,,,,4,4,0,0,,,,,people tested,,,,,,,,,,,,,,19.44,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-02-06,23,0,1.714,,,,0.182,0,0.014,,,,,,,,,,,,,23,19,0,0,,,,,people tested,,,,,,,,,,,,,,19.44,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
JPN,Asia,Japan,2020-02-07,23,0,1.143,,,,0.182,0,0.009,,,,,,,,,,,,,32,9,0,0,,,,,people tested,,,,,,,,,,,,,,19.44,126050796,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,,,,
